Line	Inputs	Frames	Time	Position	Speed	State	Statuses	Entities
281	7/9	1699	0:27.183(1599)	2515.500055074690, -1285.750120878220	0.00, -155.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
281	8/9	1700	0:27.200(1600)	2515.500055074690, -1288.083457231520	0.00, -140.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
281	9/9	1701	0:27.217(1601)	2515.500055074690, -1290.166792631150	0.00, -125.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
282	1/1,L	1702	0:27.234(1602)	2516.000000000000, -1292.000126838680	0.00, -110.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: True (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
283	1/9,J,G	1703	0:27.251(1603)	2516.000000000000, -1293.750130295750	0.00, -105.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
283	2/9,J,G	1704	0:27.268(1604)	2516.000000000000, -1295.500133752820	0.00, -105.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
283	3/9,J,G	1705	0:27.285(1605)	2516.000000000000, -1297.250137209890	0.00, -105.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
283	4/9,J,G	1706	0:27.302(1606)	2516.000000000000, -1299.000140666960	0.00, -105.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
283	5/9,J,G	1707	0:27.319(1607)	2516.000000000000, -1300.750144124030	0.00, -105.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
283	6/9,J,G	1708	0:27.336(1608)	2516.000000000000, -1302.500147581100	0.00, -105.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
283	7/9,J,G	1709	0:27.353(1609)	2516.000000000000, -1304.250151038170	0.00, -105.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
283	8/9,J,G	1710	0:27.370(1610)	2516.000000000000, -1306.000154495240	0.00, -105.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
283	9/9,J,G	1711	0:27.387(1611)	2516.000000000000, -1307.750157952310	0.00, -105.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
284	1/2,R,J	1712	0:27.404(1612)	2516.180556252600, -1309.500161409380	10.83, -105.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
284	2/2,R,J	1713	0:27.421(1613)	2518.275004625320, -1311.250164866450	125.67, -105.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
285	1/1,K	1714	0:27.438(1614)	2520.441675424580, -1313.000168323520	130.00, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
286	1/9,R,K	1715	0:27.455(1615)	2522.536123752590, -1314.750171780590	125.67, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
286	2/9,R,K	1716	0:27.472(1616)	2524.558349609380, -1316.500175237660	121.33, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
286	3/9,R,K	1717	0:27.489(1617)	2526.508352875710, -1318.250178694730	117.00, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
286	4/9,R,K	1718	0:27.506(1618)	2528.386133670810, -1320.000182151790	112.67, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
286	5/9,R,K	1719	0:27.523(1619)	2530.191691875460, -1321.750185608860	108.33, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
286	6/9,R,K	1720	0:27.540(1620)	2531.925027608870, -1323.500189065930	104.00, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
286	7/9,R,K	1721	0:27.557(1621)	2533.586140751840, -1325.250192523000	99.67, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
286	8/9,R,K	1722	0:27.574(1622)	2535.175031423570, -1327.000195980070	95.33, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
286	9/9,R,K	1723	0:27.591(1623)	2536.691699504850, -1328.750199437140	91.00, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
287	1/3,L,K	1724	0:27.608(1624)	2538.027811408040, -1330.500202894210	80.17, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
287	2/3,L,K	1725	0:27.625(1625)	2539.183367133140, -1332.250206351280	69.33, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
287	3/3,L,K	1726	0:27.642(1626)	2540.158366560940, -1333.750208735470	58.50, -90.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
288	1/1,J	1727	0:27.659(1627)	2542.325037479400, -1335.500212192540	130.00, -105.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
289	1/1,K,G	1728	0:27.676(1628)	2544.311152219770, -1337.250215649610	119.17, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
290	1/3	1729	0:27.693(1629)	2546.116710662840, -1338.750218033790	108.33, -90.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
290	2/3	1730	0:27.710(1630)	2547.741712927820, -1340.000219464300	97.50, -75.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
290	3/3	1731	0:27.727(1631)	2549.186159014700, -1341.000219941140	86.67, -60.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
291	1/2,R	1732	0:27.744(1632)	2550.686161994930, -1341.750219345090	90.00, -45.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
291	2/2,R	1733	0:27.761(1633)	2552.780610322950, -1342.250217765570	125.67, -30.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
292	1/1,R,J	1734	0:27.778(1634)	2554.802836179730, -1342.625215709210	121.33, -22.50	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
293	1/3,R	1735	0:27.795(1635)	2556.752839446070, -1342.750212669370	117.00, -7.50	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
293	2/3,R	1736	0:27.812(1636)	2558.630620241170, -1342.625208646060	112.67, 7.50	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
293	3/3,R	1737	0:27.829(1637)	2560.436178445820, -1342.250203669070	108.33, 22.50	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
294	1/1,R,J	1738	0:27.846(1638)	2562.169514179230, -1341.750198185440	104.00, 30.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
295	1/1,R,K,G	1739	0:27.863(1639)	2564.497295379640, -1343.500201702120	139.67, -105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
296	1/18,R	1740	0:27.880(1640)	2566.752853870390, -1345.000204086300	135.33, -90.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
296	2/18,R	1741	0:27.897(1641)	2568.936189889910, -1346.250205516810	131.00, -75.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
296	3/18,R	1742	0:27.914(1642)	2571.047303438190, -1347.250205993650	126.67, -60.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
296	4/18,R	1743	0:27.931(1643)	2573.086194515230, -1348.000205397610	122.33, -45.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
296	5/18,R	1744	0:27.948(1644)	2575.052863121030, -1348.500203847880	118.00, -30.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
296	6/18,R	1745	0:27.965(1645)	2576.947309017180, -1348.750201299790	113.67, -15.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
296	7/18,R	1746	0:27.982(1646)	2578.769532442090, -1348.750197768210	109.33, 0.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
296	8/18,R	1747	0:27.999(1647)	2580.519533276560, -1348.500193268060	105.00, 15.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
296	9/18,R	1748	0:28.016(1648)	2582.197311639790, -1348.000187754630	100.67, 30.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
296	10/18,R	1749	0:28.033(1649)	2583.802867412570, -1347.250181257720	96.33, 45.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
296	11/18,R	1750	0:28.050(1650)	2585.336200714110, -1346.250173747540	92.00, 60.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
296	12/18,R	1751	0:28.067(1651)	2586.836203694340, -1345.000165283680	90.00, 75.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
296	13/18,R	1752	0:28.084(1652)	2588.336206674580, -1343.500155925750	90.00, 90.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
296	14/18,R	1753	0:28.101(1653)	2589.836209654810, -1341.750145435330	90.00, 105.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
296	15/18,R	1754	0:28.118(1654)	2591.336212635040, -1339.750133991240	90.00, 120.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
296	16/18,R	1755	0:28.135(1655)	2592.836215615270, -1337.500121831890	90.00, 135.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
296	17/18,R	1756	0:28.152(1656)	2594.336218595510, -1335.000108480450	90.00, 150.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
296	18/18,R	1757	0:28.169(1657)	2595.836221575740, -1332.333436727520	90.00, 160.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
297	1/5,R,D	1758	0:28.186(1658)	2597.336224555970, -1329.583431005480	90.00, 165.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
297	2/5,R,D	1759	0:28.203(1659)	2598.836227536200, -1326.750091552730	90.00, 170.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
297	3/5,R,D	1760	0:28.220(1660)	2600.336230516430, -1323.833418369290	90.00, 175.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
297	4/5,R,D	1761	0:28.237(1661)	2601.836233496670, -1320.833411455150	90.00, 180.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
297	5/5,R,D	1762	0:28.254(1662)	2603.336236476900, -1317.750070810320	90.00, 185.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
298	1/1,R,G	1763	0:28.271(1663)	2604.336236476900, -1317.133402705190	0.00, 37.00	StClimb	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
299	1/6,R,J	1764	0:28.288(1664)	2605.002904415130, -1317.000000000000	40.00, 0.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
299	2/6,R,J	1765	0:28.305(1665)	2605.850128650670, -1317.000000000000	50.83, 0.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
299	3/6,R,J	1766	0:28.322(1666)	2606.877909183500, -1317.000000000000	61.67, 0.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
299	4/6,R,J	1767	0:28.339(1667)	2608.086245894430, -1317.000000000000	72.50, 0.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
299	5/6,R,J	1768	0:28.356(1668)	2609.475138783450, -1316.874999508260	83.33, 7.50	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
299	6/6,R,J	1769	0:28.373(1669)	2610.975141763690, -1316.624998509880	90.00, 15.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	1/25,R,D	1770	0:28.390(1670)	2612.475144743920, -1316.124996542930	90.00, 30.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	2/25,R,D	1771	0:28.407(1671)	2613.975147724150, -1315.374993622300	90.00, 45.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	3/25,R,D	1772	0:28.424(1672)	2615.475150704380, -1314.374989688400	90.00, 60.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	4/25,R,D	1773	0:28.441(1673)	2616.975153684620, -1313.124984800820	90.00, 75.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	5/25,R,D	1774	0:28.458(1674)	2618.475156664850, -1311.624979019170	90.00, 90.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	6/25,R,D	1775	0:28.475(1675)	2619.975159645080, -1309.874972343450	90.00, 105.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	7/25,R,D	1776	0:28.492(1676)	2621.475162625310, -1307.874964475630	90.00, 120.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	8/25,R,D	1777	0:28.509(1677)	2622.975165605550, -1305.624955654140	90.00, 135.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	9/25,R,D	1778	0:28.526(1678)	2624.475168585780, -1303.124945878980	90.00, 150.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	10/25,R,D	1779	0:28.543(1679)	2625.975171566010, -1300.458274126050	90.00, 160.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	11/25,R,D	1780	0:28.560(1680)	2627.475174546240, -1297.708268404010	90.00, 165.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	12/25,R,D	1781	0:28.577(1681)	2628.975177526470, -1294.874928951260	90.00, 170.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	13/25,R,D	1782	0:28.594(1682)	2630.475180506710, -1291.958255767820	90.00, 175.00	StNormal	CanDash Wall-L 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	14/25,R,D	1783	0:28.611(1683)	2631.975183486940, -1288.958248853680	90.00, 180.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	15/25,R,D	1784	0:28.628(1684)	2633.475186467170, -1285.874908208850	90.00, 185.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	16/25,R,D	1785	0:28.645(1685)	2634.975189447400, -1282.708233833310	90.00, 190.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	17/25,R,D	1786	0:28.662(1686)	2636.475192427640, -1279.458225727080	90.00, 195.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	18/25,R,D	1787	0:28.679(1687)	2637.975195407870, -1276.124883890150	90.00, 200.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	19/25,R,D	1788	0:28.696(1688)	2639.475198388100, -1272.708208322530	90.00, 205.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	20/25,R,D	1789	0:28.713(1689)	2640.975201368330, -1269.208199024200	90.00, 210.00	StNormal	CanDash 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	21/25,R,D	1790	0:28.730(1690)	2642.475204348560, -1265.624855995180	90.00, 215.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	22/25,R,D	1791	0:28.747(1691)	2643.975207328800, -1261.958179473880	90.00, 220.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	23/25,R,D	1792	0:28.764(1692)	2644.000000000000, -1258.208168745040	0.00, 225.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	24/25,R,D	1793	0:28.781(1693)	2644.180556252600, -1254.374824285510	10.83, 230.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
300	25/25,R,D	1794	0:28.798(1694)	2644.000000000000, -1250.458146095280	0.00, 235.00	StNormal	CanDash Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
301	1/14,R,Z	1795	0:28.815(1695)	2644.000000000000, -1250.458146095280	0.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
301	5/14,R,Z	1799	0:28.832(1696)	2648.000007629390, -1250.458146095280	240.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
301	5/14,R,Z	1799	0:28.832(1696)	2648.000007629390, -1250.458146095280	240.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
301	5/14,R,Z	1799	0:28.832(1696)	2648.000007629390, -1250.458146095280	240.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
301	5/14,R,Z	1799	0:28.832(1696)	2648.000007629390, -1250.458146095280	240.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
301	6/14,R,Z	1800	0:28.849(1697)	2652.000015258790, -1250.458146095280	240.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
301	7/14,R,Z	1801	0:28.866(1698)	2656.000022888180, -1250.458146095280	240.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
301	8/14,R,Z	1802	0:28.883(1699)	2660.000030517580, -1250.458146095280	240.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
301	9/14,R,Z	1803	0:28.900(1700)	2664.000038146970, -1250.458146095280	240.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
301	10/14,R,Z	1804	0:28.917(1701)	2668.000045776370, -1250.458146095280	240.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
301	11/14,R,Z	1805	0:28.934(1702)	2672.000053405760, -1250.458146095280	240.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
301	12/14,R,Z	1806	0:28.951(1703)	2676.000061035160, -1250.458146095280	240.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
301	13/14,R,Z	1807	0:28.968(1704)	2680.000068664550, -1250.458146095280	240.00, 0.00	StDash		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
301	14/14,R,Z	1808	0:28.985(1705)	2684.000076293950, -1250.458146095280	240.00, 0.00	StDash	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
302	1/1,R,J,G	1809	0:29.002(1706)	2684.000000000000, -1252.208149433140	0.00, -105.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
303	1/5,R	1810	0:29.019(1707)	2684.180556252600, -1253.708151817320	10.83, -90.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
303	2/5,R	1811	0:29.036(1708)	2684.000000000000, -1254.958153247830	0.00, -75.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
303	3/5,R	1812	0:29.053(1709)	2684.180556252600, -1255.958153724670	10.83, -60.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
303	4/5,R	1813	0:29.070(1710)	2688.775009632110, -1256.708153128620	275.67, -45.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
303	5/5,R	1814	0:29.087(1711)	2693.297240257260, -1257.208151549100	271.33, -30.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
304	1/1	1815	0:29.104(1712)	2697.638915061950, -1257.458149015900	260.50, -15.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
305	1/2,R,J	1816	0:29.121(1713)	2701.908367156980, -1257.583145976070	256.17, -7.50	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
305	2/2,R,J	1817	0:29.138(1714)	2706.105596542360, -1257.583142459390	251.83, 0.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
306	1/4,R	1818	0:29.155(1715)	2710.230603694920, -1257.333137989040	247.50, 15.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
306	2/4,R	1819	0:29.172(1716)	2714.283388137820, -1256.833132505420	243.17, 30.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
306	3/4,R	1820	0:29.189(1717)	2718.263950347900, -1256.083126008510	238.83, 45.00	StNormal		Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
306	4/4,R	1821	0:29.206(1718)	2722.172289848330, -1255.083118498320	234.50, 60.00	StNormal	Wall-R 	Wind: 0.00, 0.00 AutoJump: False (0) ForceMoveX: 1 (0) Theo:  TheoCantGrab: 
